agency_name,url,portal,csv,pdf,other
City of Eminence KY,https://transparency.flocksafety.com/city-of-eminence-ky,0,0,0,0
City of Franklin VA PD,https://transparency.flocksafety.com/city-of-franklin-va-pd,0,0,0,0
City of Glenview Hills KY,https://transparency.flocksafety.com/city-of-glenview-hills-ky,0,0,0,0
City of Groton CT PD,https://transparency.flocksafety.com/city-of-groton-ct-pd,0,0,0,0
City of Hueytown AL Alabama Power,https://transparency.flocksafety.com/city-of-hueytown-al-alabama-power,0,0,0,0
City of Hurstbourne (KY),https://transparency.flocksafety.com/city-of-hurstbourne-(ky),0,0,0,0
City of Jennings MO PD,https://transparency.flocksafety.com/city-of-jennings-mo-pd,0,0,0,0
City of Jetmore KS,https://transparency.flocksafety.com/city-of-jetmore-ks,0,0,0,0
City of Lemoore CA,https://transparency.flocksafety.com/city-of-lemoore-ca,1,0,0,1
City of Menifee CA PD,https://transparency.flocksafety.com/city-of-menifee-ca-pd,0,0,0,0
City of Nelson (GA),https://transparency.flocksafety.com/city-of-nelson-(ga),0,0,0,0
City of Newman CA PD,https://transparency.flocksafety.com/city-of-newman-ca-pd,0,0,0,0
City of Oak Ridge North TX PD,https://transparency.flocksafety.com/city-of-oak-ridge-north-tx-pd,0,0,0,0
City of Riverside CA PD,https://transparency.flocksafety.com/city-of-riverside-ca-pd,0,0,0,0
City of Sawmills NC,https://transparency.flocksafety.com/city-of-sawmills-nc,0,0,0,0
City of Sierra Vista AZ,https://transparency.flocksafety.com/city-of-sierra-vista-az,0,0,0,0
City of Three Way (TN),https://transparency.flocksafety.com/city-of-three-way-(tn),0,0,0,0
City of Tiki Island (TX) PD,https://transparency.flocksafety.com/city-of-tiki-island-(tx)-pd,0,0,0,0
City of Tucker (GA),https://transparency.flocksafety.com/city-of-tucker-(ga),0,0,0,0
City of Wellston MO,https://transparency.flocksafety.com/city-of-wellston-mo,0,0,0,0
City of West TX PD,https://transparency.flocksafety.com/city-of-west-tx-pd,0,0,0,0
Claflin University SC PD,https://transparency.flocksafety.com/claflin-university-sc-pd,1,0,0,0
Claiborne County TN SO,https://transparency.flocksafety.com/claiborne-county-tn-so,0,0,0,0
Claremont CA PD,https://transparency.flocksafety.com/claremont-ca-pd,0,0,0,0
Claremore OK PD,https://transparency.flocksafety.com/claremore-ok-pd,0,0,0,0
Clarendon County SC SO,https://transparency.flocksafety.com/clarendon-county-sc-so,0,0,0,0
Clark Atlanta University GA PD,https://transparency.flocksafety.com/clark-atlanta-university-ga-pd,0,0,0,0
Clark Co. IL Sheriff's Dept.,https://transparency.flocksafety.com/clark-co.-il-sheriffs-dept.,0,0,0,0
Clark County IN Dispatch,https://transparency.flocksafety.com/clark-county-in-dispatch,0,0,0,0
Clark County IN SO,https://transparency.flocksafety.com/clark-county-in-so,0,0,0,0
Clark County MO SO,https://transparency.flocksafety.com/clark-county-mo-so,0,0,0,0
Clark County OH SO,https://transparency.flocksafety.com/clark-county-oh-so,1,0,0,1
Clark County School District NV,https://transparency.flocksafety.com/clark-county-school-district-nv,0,0,0,0
Clark County WA SO,https://transparency.flocksafety.com/clark-county-wa-so,0,0,0,0
Clark County WI SO,https://transparency.flocksafety.com/clark-county-wi-so,0,0,0,0
Clark NJ PD,https://transparency.flocksafety.com/clark-nj-pd,0,0,0,0
Clark-Pleasant Police Department - IN PD,https://transparency.flocksafety.com/clark-pleasant-police-department---in-pd,0,0,0,0
Clarke County IA SO,https://transparency.flocksafety.com/clarke-county-ia-so,0,0,0,0
Clarkston GA PD,https://transparency.flocksafety.com/clarkston-ga-pd,0,0,0,0
Clarkstown NY PD,https://transparency.flocksafety.com/clarkstown-ny-pd,0,0,0,0
Clarksville AR PD,https://transparency.flocksafety.com/clarksville-ar-pd,0,0,0,0
Clarksville IN PD,https://transparency.flocksafety.com/clarksville-in-pd,0,0,0,0
Clarksville VA PD,https://transparency.flocksafety.com/clarksville-va-pd,0,0,0,0
Clawson MI PD,https://transparency.flocksafety.com/clawson-mi-pd,0,0,0,0
Claxton GA PD,https://transparency.flocksafety.com/claxton-ga-pd,0,0,0,0
Clay County FL SO,https://transparency.flocksafety.com/clay-county-fl-so,0,0,0,0
Clay County IN SO,https://transparency.flocksafety.com/clay-county-in-so,0,0,0,0
Clay County MO SO,https://transparency.flocksafety.com/clay-county-mo-so,0,0,0,0
Clay County TX SO,https://transparency.flocksafety.com/clay-county-tx-so,0,0,0,0
Claypool IN PD,https://transparency.flocksafety.com/claypool-in-pd,0,0,0,0
Clayton CA PD,https://transparency.flocksafety.com/clayton-ca-pd,0,0,0,0
Clayton County GA PD,https://transparency.flocksafety.com/clayton-county-ga-pd,0,0,0,0
Clayton County GA SO,https://transparency.flocksafety.com/clayton-county-ga-so,0,0,0,0
Clayton GA PD,https://transparency.flocksafety.com/clayton-ga-pd,0,0,0,0
Clayton MO PD,https://transparency.flocksafety.com/clayton-mo-pd,0,0,0,0
Clayton NC PD,https://transparency.flocksafety.com/clayton-nc-pd,0,0,0,0
Clayton NJ PD,https://transparency.flocksafety.com/clayton-nj-pd,0,0,0,0
Clayton Township PD MI,https://transparency.flocksafety.com/clayton-township-pd-mi,0,0,0,0
Cle Elum WA PD,https://transparency.flocksafety.com/cle-elum-wa-pd,0,0,0,0
Clear Creek County CO SO,https://transparency.flocksafety.com/clear-creek-county-co-so,0,0,0,0
Clear Lake WI PD,https://transparency.flocksafety.com/clear-lake-wi-pd,0,0,0,0
Clearlake CA PD,https://transparency.flocksafety.com/clearlake-ca-pd,1,0,0,0
Clearwater FL PD,https://transparency.flocksafety.com/clearwater-fl-pd,0,0,0,0
Clearwater KS PD,https://transparency.flocksafety.com/clearwater-ks-pd,0,0,0,0
Cleburne TX PD,https://transparency.flocksafety.com/cleburne-tx-pd,0,0,0,0
Clemson SC PD,https://transparency.flocksafety.com/clemson-sc-pd,0,0,0,0
Clemson University SC PD,https://transparency.flocksafety.com/clemson-university-sc-pd,0,0,0,0
Cleveland Clinic OH PD,https://transparency.flocksafety.com/cleveland-clinic-oh-pd,0,0,0,0
Cleveland County NC SO,https://transparency.flocksafety.com/cleveland-county-nc-so,0,0,0,0
Cleveland County OK SO,https://transparency.flocksafety.com/cleveland-county-ok-so,0,0,0,0
Cleveland Heights OH PD,https://transparency.flocksafety.com/cleveland-heights-oh-pd,0,0,0,0
Cleveland Metro Parks OH PD,https://transparency.flocksafety.com/cleveland-metro-parks-oh-pd,0,0,0,0
Cleveland OH Division of Police,https://transparency.flocksafety.com/cleveland-oh-division-of-police,0,0,0,0
Cleveland OH Metropolitan Schools Dept. of Safety and Security,https://transparency.flocksafety.com/cleveland-oh-metropolitan-schools-dept.-of-safety-and-security,0,0,0,0
Cleveland PD GA,https://transparency.flocksafety.com/cleveland-pd-ga,0,0,0,0
Cleveland TN PD,https://transparency.flocksafety.com/cleveland-tn-pd,0,0,0,0
Clever MO PD,https://transparency.flocksafety.com/clever-mo-pd,0,0,0,0
Clifton NJ PD,https://transparency.flocksafety.com/clifton-nj-pd,0,0,0,0
Clinton CT PD,https://transparency.flocksafety.com/clinton-ct-pd,1,0,0,1
Clinton Co IA Communications Center,https://transparency.flocksafety.com/clinton-co-ia-communications-center,0,0,0,0
Clinton IA PD,https://transparency.flocksafety.com/clinton-ia-pd,1,0,0,1
Clinton MO PD,https://transparency.flocksafety.com/clinton-mo-pd,0,0,0,0
Clinton TN PD,https://transparency.flocksafety.com/clinton-tn-pd,0,0,0,0
Clinton Township MI PD,https://transparency.flocksafety.com/clinton-township-mi-pd,0,0,0,0
Clinton Township NJ PD,https://transparency.flocksafety.com/clinton-township-nj-pd,0,0,0,0
Clinton Township OH PD,https://transparency.flocksafety.com/clinton-township-oh-pd,0,0,0,0
Clinton UT PD,https://transparency.flocksafety.com/clinton-ut-pd,0,0,0,0
Clintonville WI PD,https://transparency.flocksafety.com/clintonville-wi-pd,0,0,0,0
Clintwood VA PD,https://transparency.flocksafety.com/clintwood-va-pd,0,0,0,0
Clio MI PD,https://transparency.flocksafety.com/clio-mi-pd,0,0,0,0
Clive IA PD,https://transparency.flocksafety.com/clive-ia-pd,1,0,0,1
Cloud County KS SO,https://transparency.flocksafety.com/cloud-county-ks-so,0,0,0,0
Cloverdale CA PD,https://transparency.flocksafety.com/cloverdale-ca-pd,0,0,0,0
Cloverdale IN PD,https://transparency.flocksafety.com/cloverdale-in-pd,0,0,0,0
Clyde Hill WA PD,https://transparency.flocksafety.com/clyde-hill-wa-pd,0,0,0,0
Clyde PD OH,https://transparency.flocksafety.com/clyde-pd-oh,0,0,0,0
Coal Valley IL PD,https://transparency.flocksafety.com/coal-valley-il-pd,0,0,0,0
Coalinga CA PD,https://transparency.flocksafety.com/coalinga-ca-pd,0,0,0,0
Coastal Bend College Campus PD,https://transparency.flocksafety.com/coastal-bend-college-campus-pd,0,0,0,0
Cobb County GA DA,https://transparency.flocksafety.com/cobb-county-ga-da,0,0,0,0
Cobb County GA PD,https://transparency.flocksafety.com/cobb-county-ga-pd,0,0,0,0
Cobb County GA SO,https://transparency.flocksafety.com/cobb-county-ga-so,0,0,0,0
Cocke County TN SO,https://transparency.flocksafety.com/cocke-county-tn-so,0,0,0,0
Cockrell Hill TX PD,https://transparency.flocksafety.com/cockrell-hill-tx-pd,0,0,0,0
Cocoa Beach FL PD,https://transparency.flocksafety.com/cocoa-beach-fl-pd,0,0,0,0
Cocoa FL PD,https://transparency.flocksafety.com/cocoa-fl-pd,0,0,0,0
Coconut Creek FL PD,https://transparency.flocksafety.com/coconut-creek-fl-pd,0,0,0,0
Coffee County AL SO,https://transparency.flocksafety.com/coffee-county-al-so,0,0,0,0
Coffee County GA SO,https://transparency.flocksafety.com/coffee-county-ga-so,0,0,0,0
Coffee County TN SO,https://transparency.flocksafety.com/coffee-county-tn-so,0,0,0,0
Coffeyville KS PD,https://transparency.flocksafety.com/coffeyville-ks-pd,0,0,0,0
Cohasset MA PD,https://transparency.flocksafety.com/cohasset-ma-pd,1,0,0,0
Cohoes NY PD,https://transparency.flocksafety.com/cohoes-ny-pd,0,0,0,0
Coke County TX SO,https://transparency.flocksafety.com/coke-county-tx-so,0,0,0,0
Colbert County AL SO,https://transparency.flocksafety.com/colbert-county-al-so,0,0,0,0
Colchester CT PD,https://transparency.flocksafety.com/colchester-ct-pd,0,0,0,0
Coldwater MI PD,https://transparency.flocksafety.com/coldwater-mi-pd,1,0,0,1
Cole County MO SO,https://transparency.flocksafety.com/cole-county-mo-so,0,0,0,0
Colerain Township OH PD,https://transparency.flocksafety.com/colerain-township-oh-pd,0,0,0,0
Coles County Airport - IL,https://transparency.flocksafety.com/coles-county-airport---il,0,0,0,0
Coles County IL SO,https://transparency.flocksafety.com/coles-county-il-so,0,0,0,0
College Park GA PD,https://transparency.flocksafety.com/college-park-ga-pd,0,0,0,0
College Place WA PD,https://transparency.flocksafety.com/college-place-wa-pd,1,0,0,0
College of Coastal Georgia Campus PD GA,https://transparency.flocksafety.com/college-of-coastal-georgia-campus-pd-ga,0,0,0,0
Collegedale TN PD,https://transparency.flocksafety.com/collegedale-tn-pd,0,0,0,0
Colleton County SO (SC),https://transparency.flocksafety.com/colleton-county-so-(sc),0,0,0,0
Colleyville PD TX,https://transparency.flocksafety.com/colleyville-pd-tx,0,0,0,0
Collier County FL SO,https://transparency.flocksafety.com/collier-county-fl-so,0,0,0,0
Collierville TN PD,https://transparency.flocksafety.com/collierville-tn-pd,0,0,0,0
Collin County TX SO,https://transparency.flocksafety.com/collin-county-tx-so,0,0,0,0
Collinsville OK PD,https://transparency.flocksafety.com/collinsville-ok-pd,0,0,0,0
Colma CA PD,https://transparency.flocksafety.com/colma-ca-pd,1,0,0,0
Colona IL PD,https://transparency.flocksafety.com/colona-il-pd,0,0,0,0
Colonial Beach VA PD,https://transparency.flocksafety.com/colonial-beach-va-pd,0,0,0,0
Colonial Heights VA PD,https://transparency.flocksafety.com/colonial-heights-va-pd,1,0,0,0
Colonie NY PD,https://transparency.flocksafety.com/colonie-ny-pd,0,0,0,0
Colorado Springs Airport (COS),https://transparency.flocksafety.com/colorado-springs-airport-(cos),0,0,0,0
Colorado Springs CO PD,https://transparency.flocksafety.com/colorado-springs-co-pd,0,0,0,0
Colorado State Parks,https://transparency.flocksafety.com/colorado-state-parks,0,0,0,0
Colorado State Patrol,https://transparency.flocksafety.com/colorado-state-patrol,0,0,0,0
Colquitt County GA SO,https://transparency.flocksafety.com/colquitt-county-ga-so,0,0,0,0
Colton CA PD,https://transparency.flocksafety.com/colton-ca-pd,0,0,0,0
Columbia County DA's Office GA,https://transparency.flocksafety.com/columbia-county-das-office-ga,0,0,0,0
Columbia County FL SO,https://transparency.flocksafety.com/columbia-county-fl-so,1,0,0,0
Columbia County GA SO,https://transparency.flocksafety.com/columbia-county-ga-so,0,0,0,0
Columbia County NY SO,https://transparency.flocksafety.com/columbia-county-ny-so,0,0,0,0
Columbia County WI SO,https://transparency.flocksafety.com/columbia-county-wi-so,0,0,0,0
Columbia Heights MN PD,https://transparency.flocksafety.com/columbia-heights-mn-pd,1,0,0,1
Columbia MO PD,https://transparency.flocksafety.com/columbia-mo-pd,1,0,0,1
Columbia River Drug Task Force WA,https://transparency.flocksafety.com/columbia-river-drug-task-force-wa,0,0,0,0
Columbiana AL PD,https://transparency.flocksafety.com/columbiana-al-pd,0,0,0,0
Columbine Valley CO PD,https://transparency.flocksafety.com/columbine-valley-co-pd,0,0,0,0
Columbus County NC SO,https://transparency.flocksafety.com/columbus-county-nc-so,0,0,0,0
Columbus GA PD,https://transparency.flocksafety.com/columbus-ga-pd,0,0,0,0
Columbus IN PD,https://transparency.flocksafety.com/columbus-in-pd,0,0,0,0
Columbus NC PD,https://transparency.flocksafety.com/columbus-nc-pd,1,0,0,1
Columbus OH PD,https://transparency.flocksafety.com/columbus-oh-pd,0,0,0,0
Columbus Regional Airport Authority OH PD,https://transparency.flocksafety.com/columbus-regional-airport-authority-oh-pd,1,0,0,1
Colville WA Tribal Police,https://transparency.flocksafety.com/colville-wa-tribal-police,0,0,0,0
Colwich KS PD,https://transparency.flocksafety.com/colwich-ks-pd,0,0,0,0
Commerce City CO PD,https://transparency.flocksafety.com/commerce-city-co-pd,1,0,0,0
Commerce GA PD,https://transparency.flocksafety.com/commerce-ga-pd,0,0,0,0
Commerce TX ISD PD,https://transparency.flocksafety.com/commerce-tx-isd-pd,0,0,0,0
Commonwealth University-Bloomsburg PA,https://transparency.flocksafety.com/commonwealth-university-bloomsburg-pa,0,0,0,0
Community Health PD IN,https://transparency.flocksafety.com/community-health-pd-in,0,0,0,0
Concho County TX SO,https://transparency.flocksafety.com/concho-county-tx-so,0,0,0,0
Concord CA PD,https://transparency.flocksafety.com/concord-ca-pd,0,0,0,0
Concord NC PD,https://transparency.flocksafety.com/concord-nc-pd,0,0,0,0
Concordia KS PD,https://transparency.flocksafety.com/concordia-ks-pd,0,0,0,0
Conneaut OH PD,https://transparency.flocksafety.com/conneaut-oh-pd,0,0,0,0
Connecticut State Police,https://transparency.flocksafety.com/connecticut-state-police,0,0,0,0
Connersville IN PD,https://transparency.flocksafety.com/connersville-in-pd,0,0,0,0
Conover NC PD,https://transparency.flocksafety.com/conover-nc-pd,0,0,0,0
Conroe TX PD,https://transparency.flocksafety.com/conroe-tx-pd,0,0,0,0
Contra Costa County CA DA,https://transparency.flocksafety.com/contra-costa-county-ca-da,0,0,0,0
Contra Costa County CA SO,https://transparency.flocksafety.com/contra-costa-county-ca-so,1,0,0,1
Converse TX PD,https://transparency.flocksafety.com/converse-tx-pd,0,0,0,0
Conway AR PD,https://transparency.flocksafety.com/conway-ar-pd,0,0,0,0
Conway SC PD,https://transparency.flocksafety.com/conway-sc-pd,0,0,0,0
Conway Springs KS PD,https://transparency.flocksafety.com/conway-springs-ks-pd,0,0,0,0
Conyers GA PD,https://transparency.flocksafety.com/conyers-ga-pd,0,0,0,0
Cook County GA SO,https://transparency.flocksafety.com/cook-county-ga-so,0,0,0,0
Cook County IL SO,https://transparency.flocksafety.com/cook-county-il-so,0,0,0,0
Cook County States Attorney's Office IL PD,https://transparency.flocksafety.com/cook-county-states-attorneys-office-il-pd,0,0,0,0
Cooke County TX SO,https://transparency.flocksafety.com/cooke-county-tx-so,0,0,0,0
Cookeville TN PD,https://transparency.flocksafety.com/cookeville-tn-pd,0,0,0,0
Coolidge AZ PD,https://transparency.flocksafety.com/coolidge-az-pd,0,0,0,0
Coolidge GA PD,https://transparency.flocksafety.com/coolidge-ga-pd,0,0,0,0
Coon Rapids MN PD,https://transparency.flocksafety.com/coon-rapids-mn-pd,0,0,0,0
Cooper County MO SO,https://transparency.flocksafety.com/cooper-county-mo-so,0,0,0,0
Coosada PD AL,https://transparency.flocksafety.com/coosada-pd-al,0,0,0,0
Copiah County MS SO,https://transparency.flocksafety.com/copiah-county-ms-so,0,0,0,0
Copley Township OH PD,https://transparency.flocksafety.com/copley-township-oh-pd,0,0,0,0
Coppell TX PD,https://transparency.flocksafety.com/coppell-tx-pd,0,0,0,0
Coral Springs FL PD,https://transparency.flocksafety.com/coral-springs-fl-pd,0,0,0,0
Coralville IA PD,https://transparency.flocksafety.com/coralville-ia-pd,0,0,0,0
Corbin KY PD,https://transparency.flocksafety.com/corbin-ky-pd,0,0,0,0
Corcoran CA PD,https://transparency.flocksafety.com/corcoran-ca-pd,0,0,0,0
Corcoran MN PD,https://transparency.flocksafety.com/corcoran-mn-pd,1,0,0,1
Cordova AL PD,https://transparency.flocksafety.com/cordova-al-pd,0,0,0,0
Corinth City Marshal,https://transparency.flocksafety.com/corinth-city-marshal,0,0,0,0
Corinth MS PD,https://transparency.flocksafety.com/corinth-ms-pd,0,0,0,0
Corinth TX PD,https://transparency.flocksafety.com/corinth-tx-pd,0,0,0,0
Cornelia GA PD,https://transparency.flocksafety.com/cornelia-ga-pd,0,0,0,0
Cornelius NC PD,https://transparency.flocksafety.com/cornelius-nc-pd,0,0,0,0
Cornell University NY PD,https://transparency.flocksafety.com/cornell-university-ny-pd,0,0,0,0
Cornerstone Community School (CA),https://transparency.flocksafety.com/cornerstone-community-school-(ca),0,0,0,0
Corona CA PD,https://transparency.flocksafety.com/corona-ca-pd,0,0,0,0
